restriction_set,shock,variable,h,q16,q50,q84
baseline,usd,spx,7,-0.005400622905636719,-0.0005726426164511254,0.003713210252498034
baseline,usd,spx,8,-0.005400623867761979,-0.0005726426345361184,0.00371321182637885
baseline,usd,spx,9,-0.005400623726101499,-0.0005726426324230778,0.003713211558760053
baseline,usd,spx,10,-0.005400623747128399,-0.0005726426326750252,0.0037132116044330202
baseline,usd,spx,11,-0.005400623743978825,-0.0005726426326445829,0.003713211596624235
baseline,usd,spx,12,-0.005400623744455098,-0.0005726426326482885,0.0037132115979601745
baseline,usd,spx,13,-0.005400623744382366,-0.0005726426326478362,0.003713211597731617
baseline,usd,spx,14,-0.005400623744393582,-0.0005726426326478915,0.0037132115977707093
baseline,usd,spx,15,-0.005400623744391836,-0.0005726426326478848,0.003713211597764025
baseline,usd,spx,16,-0.005400623744392111,-0.0005726426326478855,0.0037132115977651678
baseline,usd,spx,17,-0.005400623744392067,-0.0005726426326478854,0.0037132115977649726
baseline,usd,spx,18,-0.005400623744392073,-0.0005726426326478854,0.003713211597765006
baseline,usd,spx,19,-0.0054006237443920725,-0.0005726426326478854,0.0037132115977650004
baseline,usd,spx,20,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,21,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,22,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,23,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,24,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,25,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,26,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,27,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,28,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,29,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,30,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,31,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,32,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,33,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,34,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,35,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,36,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,37,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,38,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,39,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,40,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,41,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,42,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,43,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,44,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,45,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,46,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,47,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,48,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,49,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,50,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,51,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,52,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,53,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,54,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,55,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,56,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,57,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,58,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,59,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,spx,60,-0.005400623744392073,-0.0005726426326478854,0.0037132115977650012
baseline,usd,gold,0,-0.0076093469693113815,-0.004652034404196618,-0.0016473737375267124
baseline,usd,gold,1,-0.006893154372389644,-0.004025224079687986,-0.0010055987729049249
baseline,usd,gold,2,-0.006948796356294768,-0.0040298309923411085,-0.0010482720202911616
baseline,usd,gold,3,-0.006947392235148196,-0.004033372719445534,-0.0010423085533228938
baseline,usd,gold,4,-0.006947756628724165,-0.004032608138207541,-0.0010426907918811594
baseline,usd,gold,5,-0.0069477385826573,-0.0040327162676195,-0.0010426953594141204
baseline,usd,gold,6,-0.0069477417778622715,-0.0040326982673905875,-0.0010426801978791773
baseline,usd,gold,7,-0.006947741416793236,-0.00403270140806306,-0.001042682399131735
baseline,usd,gold,8,-0.006947741486919074,-0.004032700825296342,-0.0010426820648307723
baseline,usd,gold,9,-0.006947741475610667,-0.004032700935709305,-0.0010426820973480232
baseline,usd,gold,10,-0.006947741477605166,-0.004032700914557855,-0.0010426820942344523
baseline,usd,gold,11,-0.006947741477274685,-0.004032700918624751,-0.0010426820943965093
baseline,usd,gold,12,-0.006947741477329765,-0.004032700917841487,-0.0010426820943948158
baseline,usd,gold,13,-0.0069477414773207995,-0.004032700917992432,-0.0010426820943927636
baseline,usd,gold,14,-0.0069477414773222515,-0.004032700917963336,-0.001042682094393109
baseline,usd,gold,15,-0.006947741477322019,-0.004032700917968946,-0.0010426820943930629
baseline,usd,gold,16,-0.006947741477322056,-0.004032700917967863,-0.001042682094393067
baseline,usd,gold,17,-0.00694774147732205,-0.004032700917968072,-0.0010426820943930668
baseline,usd,gold,18,-0.006947741477322051,-0.004032700917968032,-0.0010426820943930668
baseline,usd,gold,19,-0.006947741477322051,-0.00403270091796804,-0.0010426820943930668
baseline,usd,gold,20,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,21,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,22,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,23,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,24,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,25,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,26,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,27,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,28,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,29,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,30,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,31,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,32,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,33,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,34,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,35,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,36,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,37,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,38,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,39,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,40,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,41,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,42,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,43,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,44,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,45,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,46,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,47,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,48,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,49,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,50,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,51,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,52,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,53,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,54,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,55,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,56,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,57,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,58,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,59,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
baseline,usd,gold,60,-0.006947741477322051,-0.0040327009179680386,-0.0010426820943930668
alt,real_yield,real_yield,0,0.010819185529929021,0.025165933513853746,0.038251971178907315
alt,real_yield,real_yield,1,0.011319898984569097,0.027172735040214058,0.040762411570526645
alt,real_yield,real_yield,2,0.011235766414836063,0.027235663386932132,0.04082889733752611
alt,real_yield,real_yield,3,0.011244325513838747,0.027243943231228536,0.0408355492021924
alt,real_yield,real_yield,4,0.011235131717834392,0.027246455930525538,0.04083152983445762
alt,real_yield,real_yield,5,0.011237263702400992,0.02724606666380467,0.04083230920707695
alt,real_yield,real_yield,6,0.011236824733320471,0.02724612935990498,0.04083217388885038
alt,real_yield,real_yield,7,0.011236918441245948,0.02724611971708202,0.04083219822304485
alt,real_yield,real_yield,8,0.011236898780840733,0.027246121201965387,0.040832193910627236
alt,real_yield,real_yield,9,0.01123690291798977,0.02724612097382391,0.040832194674428876
alt,real_yield,real_yield,10,0.011236902050646144,0.027246121008935704,0.040832194539709835
alt,real_yield,real_yield,11,0.011236902232326311,0.027246121003531645,0.040832194563424795
alt,real_yield,real_yield,12,0.01123690219432973,0.027246121004363334,0.04083219455925722
alt,real_yield,real_yield,13,0.011236902202268117,0.027246121004235367,0.04083219455998882
alt,real_yield,real_yield,14,0.011236902200611255,0.027246121004255053,0.040832194559860494
alt,real_yield,real_yield,15,0.011236902200956784,0.027246121004252027,0.04083219455988299
alt,real_yield,real_yield,16,0.01123690220088478,0.027246121004252492,0.04083219455987905
alt,real_yield,real_yield,17,0.011236902200899774,0.02724612100425242,0.04083219455987974
alt,real_yield,real_yield,18,0.011236902200896652,0.02724612100425243,0.04083219455987962
alt,real_yield,real_yield,19,0.011236902200897302,0.02724612100425243,0.040832194559879645
alt,real_yield,real_yield,20,0.011236902200897167,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,21,0.011236902200897196,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,22,0.01123690220089719,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,23,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,24,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,25,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,26,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,27,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,28,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,29,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,30,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,31,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,32,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,33,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,34,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,35,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,36,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,37,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,38,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,39,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,40,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,41,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,42,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,43,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,44,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,45,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,46,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,47,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,48,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,49,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,50,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,51,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,52,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,53,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,54,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,55,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,56,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,57,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,58,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,59,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,real_yield,60,0.011236902200897191,0.02724612100425243,0.04083219455987964
alt,real_yield,dxy,0,0.0009409334381152813,0.0018530687004830089,0.0025508922346212924
alt,real_yield,dxy,1,0.001232213378647845,0.002133043429178914,0.002804986617811474
alt,real_yield,dxy,2,0.0012310258995246162,0.0021409008607752335,0.002803109461831085
alt,real_yield,dxy,3,0.0012349414864057419,0.002147950389369462,0.002806999515289342
alt,real_yield,dxy,4,0.001234237559947254,0.002146788051748028,0.0028067110489546376
alt,real_yield,dxy,5,0.0012343596759488106,0.002147025004697426,0.0028067620981047023
alt,real_yield,dxy,6,0.001234338804177621,0.002146979369306938,0.002806758145926624
alt,real_yield,dxy,7,0.0012343424025045469,0.002146988434802654,0.002806758670230044
alt,real_yield,dxy,8,0.0012343417861214756,0.0021469866250251155,0.0028067586229641173
alt,real_yield,dxy,9,0.0012343418921225227,0.0021469869906516354,0.0028067586285411283
alt,real_yield,dxy,10,0.0012343418739108889,0.00214698691614585,0.0028067586279978208
alt,real_yield,dxy,11,0.0012343418770429956,0.002146986931454575,0.0028067586280584238
alt,real_yield,dxy,12,0.0012343418765042098,0.0021469869282867322,0.0028067586280522824
alt,real_yield,dxy,13,0.0012343418765969369,0.0021469869289463227,0.002806758628052949
alt,real_yield,dxy,14,0.001234341876580973,0.0021469869288082595,0.00280675862805288
alt,real_yield,dxy,15,0.0012343418765837224,0.002146986928837288,0.002806758628052888
alt,real_yield,dxy,16,0.0012343418765832486,0.0021469869288311613,0.0028067586280528865
alt,real_yield,dxy,17,0.0012343418765833304,0.0021469869288324585,0.0028067586280528865
alt,real_yield,dxy,18,0.0012343418765833163,0.002146986928832183,0.0028067586280528865
alt,real_yield,dxy,19,0.0012343418765833186,0.002146986928832242,0.0028067586280528865
alt,real_yield,dxy,20,0.0012343418765833184,0.002146986928832229,0.0028067586280528865
alt,real_yield,dxy,21,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,22,0.0012343418765833184,0.002146986928832231,0.0028067586280528865
alt,real_yield,dxy,23,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,24,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,25,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,26,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,27,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,28,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,29,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,30,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,31,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,32,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,33,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,34,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,35,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,36,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,37,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,38,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,39,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,40,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,41,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,42,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,43,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,44,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,45,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,46,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,47,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,48,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,49,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,50,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,51,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,52,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,53,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,54,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,55,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,56,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,57,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,58,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,59,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,dxy,60,0.0012343418765833184,0.0021469869288322316,0.0028067586280528865
alt,real_yield,spx,0,-0.0069118648284977645,-0.0030863610285172464,0.0025432513386341674
alt,real_yield,spx,1,-0.006381012412414652,-0.0031487153362878785,0.0017892214618149681
alt,real_yield,spx,2,-0.006503228606757781,-0.0031937271965288847,0.001877834667594924
alt,real_yield,spx,3,-0.006487234753306022,-0.003190552649668538,0.0018656167572581959
alt,real_yield,spx,4,-0.006490024847109441,-0.0031913869061113154,0.001866968907890928
alt,real_yield,spx,5,-0.006489595081078262,-0.003191277737561978,0.001866813359185842
alt,real_yield,spx,6,-0.006489666914842021,-0.0031912940882858065,0.0018668292562763616
alt,real_yield,spx,7,-0.006489655265316784,-0.003191291812678619,0.0018668276104691903
alt,real_yield,spx,8,-0.0064896572102211844,-0.0031912921479765335,0.0018668277665451214
alt,real_yield,spx,9,-0.0064896568863167334,-0.0031912920994823933,0.0018668277518433974
alt,real_yield,spx,10,-0.00648965694102146,-0.0031912921066726187,0.0018668277531105528
alt,real_yield,spx,11,-0.006489656931733908,-0.003191292105607131,0.001866827753005358
alt,real_yield,spx,12,-0.0064896569333257005,-0.00319129210576694,0.0018668277530129362
alt,real_yield,spx,13,-0.006489656933051023,-0.0031912921057428868,0.0018668277530124744
alt,real_yield,spx,14,-0.006489656933098779,-0.003191292105746531,0.001866827753012487
alt,real_yield,spx,15,-0.006489656933090422,-0.003191292105745977,0.0018668277530124887
alt,real_yield,spx,16,-0.006489656933091894,-0.0031912921057460613,0.0018668277530124882
alt,real_yield,spx,17,-0.006489656933091633,-0.0031912921057460487,0.0018668277530124885
alt,real_yield,spx,18,-0.00648965693309168,-0.003191292105746051,0.0018668277530124885
alt,real_yield,spx,19,-0.0064896569330916715,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,20,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,21,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,22,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,23,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,24,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,25,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,26,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,27,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,28,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,29,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,30,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,31,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,32,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,33,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,34,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,35,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,36,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,37,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,38,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,39,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,40,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,41,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,42,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,43,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,44,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,45,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,46,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,47,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,48,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,49,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,50,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,51,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,52,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,53,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,54,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,55,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,56,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,57,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,58,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,59,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,spx,60,-0.006489656933091672,-0.0031912921057460505,0.0018668277530124885
alt,real_yield,gold,0,-0.008256400603156532,-0.005250876036042549,-0.0023525659625202476
alt,real_yield,gold,1,-0.008356285182233853,-0.00550275999665933,-0.002947791377528705
alt,real_yield,gold,2,-0.008359876417107398,-0.005521149029374748,-0.002952581739887276
alt,real_yield,gold,3,-0.008361870142667538,-0.005518667968541283,-0.002954261928136064
alt,real_yield,gold,4,-0.008361750961269492,-0.005519264262479397,-0.002954148013950363
alt,real_yield,gold,5,-0.00836176604681592,-0.0055191818546736155,-0.0029541769016770206
alt,real_yield,gold,6,-0.008361764459723949,-0.005519194262372015,-0.002954172376573999
alt,real_yield,gold,7,-0.008361764703658028,-0.005519192585307857,-0.0029541732463367987
alt,real_yield,gold,8,-0.008361764669070855,-0.005519192807454065,-0.0029541730880945946
alt,real_yield,gold,9,-0.008361764674086463,-0.005519192779494282,-0.0029541731176801565
alt,real_yield,gold,10,-0.008361764673376093,-0.005519192782862114,-0.0029541731121754005
alt,real_yield,gold,11,-0.008361764673477242,-0.005519192782481272,-0.0029541731132043175
alt,real_yield,gold,12,-0.00836176467346284,-0.005519192782520463,-0.002954173113011915
alt,real_yield,gold,13,-0.008361764673464897,-0.0055191927825171214,-0.002954173113047943
alt,real_yield,gold,14,-0.008361764673464604,-0.00551919278251727,-0.0029541731130411915
alt,real_yield,gold,15,-0.008361764673464646,-0.005519192782517297,-0.002954173113042458
alt,real_yield,gold,16,-0.00836176467346464,-0.005519192782517286,-0.0029541731130422206
alt,real_yield,gold,17,-0.00836176467346464,-0.005519192782517288,-0.002954173113042265
alt,real_yield,gold,18,-0.00836176467346464,-0.005519192782517288,-0.0029541731130422566
alt,real_yield,gold,19,-0.00836176467346464,-0.005519192782517288,-0.002954173113042258
alt,real_yield,gold,20,-0.00836176467346464,-0.005519192782517288,-0.0029541731130422575
alt,real_yield,gold,21,-0.00836176467346464,-0.005519192782517288,-0.0029541731130422575
alt,real_yield,gold,22,-0.00836176467346464,-0.005519192782517288,-0.0029541731130422575
alt,real_yield,gold,23,-0.00836176467346464,-0.005519192782517288,-0.0029541731130422575
alt,real_yield,gold,24,-0.00836176467346464,-0.005519192782517288,-0.0029541731130422575
