cluster_id,ticker,horizon,n,mean,std,hit_rate
3,SI=F,5,462,0.002374467978408679,0.04789589422217449,0.5606060606060606
3,SI=F,20,461,0.004099900569367093,0.08287132657187385,0.5119305856832972
3,SI=F,60,431,0.019192191767198392,0.1504635032293744,0.5359628770301624
3,SLV,1,464,0.00032102460569173645,0.02378088526261494,0.521551724137931
3,SLV,5,462,0.0020657531520765072,0.04675738693843979,0.564935064935065
3,SLV,20,461,0.0033259899516708646,0.08318195213704091,0.5010845986984815
3,SLV,60,431,0.017611144918999868,0.15166319906239437,0.5220417633410673
3,^GSPC,1,464,0.0005206450746205852,0.00954028334565996,0.5517241379310345
3,^GSPC,5,462,0.003046286898568344,0.020563981422758445,0.5930735930735931
3,^GSPC,20,461,0.012951222950446841,0.03639969872757034,0.6919739696312365
3,^GSPC,60,431,0.037672639053269515,0.05620127679798317,0.7935034802784223
3,^VIX,1,464,0.002113453594462641,0.08309425063318003,0.45689655172413796
3,^VIX,5,462,0.005936529889585368,0.15703350718908182,0.48917748917748916
3,^VIX,20,461,0.0055701261535822935,0.229629731179494,0.5054229934924078
3,^VIX,60,431,-0.009210219000451575,0.2422924760878194,0.41531322505800466
4,CL=F,1,115,0.010719265415783824,0.06764923813162739,0.5478260869565217
4,CL=F,5,115,0.03149970729808474,0.1515996186549101,0.6434782608695652
4,CL=F,20,116,0.12648957519695103,0.2692199693300068,0.8017241379310345
4,CL=F,60,116,0.2557455880466269,0.34105969335745107,0.6551724137931034
4,GC=F,1,117,0.0005965466235892503,0.01890201151068337,0.5897435897435898
4,GC=F,5,117,0.005563921964952637,0.03371780032144734,0.6239316239316239
4,GC=F,20,117,0.029311210660916867,0.04276100063373524,0.7264957264957265
4,GC=F,60,117,0.05921817145577284,0.07119112002387927,0.7948717948717948
4,GLD,1,117,0.000629332152822449,0.018070474815888145,0.6153846153846154
4,GLD,5,117,0.005824565653571559,0.03487871828226833,0.6239316239316239
4,GLD,20,117,0.029843409806766103,0.044736877358421405,0.7008547008547008
4,GLD,60,117,0.05847509818704135,0.07363669888648072,0.7777777777777778
4,HG=F,1,117,0.0030378215112135485,0.017118102249144795,0.6324786324786325
4,HG=F,5,117,0.011298572605159032,0.026422499661890992,0.6495726495726496
4,HG=F,20,117,0.044782933575365585,0.04833455540417664,0.8632478632478633
4,HG=F,60,117,0.12801297234408812,0.08083190159234487,0.9487179487179487
4,PA=F,1,117,-0.0036574368278641093,0.04253674502476278,0.49572649572649574
4,PA=F,5,117,-0.00944245089936824,0.06970940353269103,0.41025641025641024
4,PA=F,20,117,0.0028593340550808564,0.1004672081355696,0.5384615384615384
4,PA=F,60,117,0.06245807941113425,0.15320773410775773,0.7350427350427351
4,PALL,1,117,-0.003766107284515868,0.03721019359272512,0.4700854700854701
4,PALL,5,117,-0.010906370481804172,0.06254793915297333,0.41025641025641024
4,PALL,20,117,-0.0006933951586801381,0.09320460223719111,0.5299145299145299
4,PALL,60,117,0.054118858644886796,0.14817627716890133,0.7521367521367521
4,PL=F,1,117,-0.001443686963785017,0.04040294073399138,0.5726495726495726
4,PL=F,5,117,-0.0013502647676109092,0.07184061457446939,0.46153846153846156
4,PL=F,20,117,0.02952491950919699,0.09590821026521466,0.6239316239316239
4,PL=F,60,117,0.05241548815341058,0.14301955399701533,0.7350427350427351
4,PPLT,1,117,-0.0014596084608800531,0.03226980065135595,0.5384615384615384
4,PPLT,5,117,-0.001682688609038371,0.06340855558860749,0.5042735042735043
4,PPLT,20,117,0.028718266624385137,0.08592744517244229,0.6752136752136753
4,PPLT,60,117,0.05904655307184471,0.14195756681815647,0.7521367521367521
4,SI=F,1,117,0.0029079349039805003,0.05002842218015068,0.5641025641025641
4,SI=F,5,117,0.01551178940351046,0.09448340329261597,0.6153846153846154
4,SI=F,20,117,0.09954018194354311,0.14304846872276653,0.7692307692307693
4,SI=F,60,117,0.22948880595819185,0.23673870179372075,0.8290598290598291
4,SLV,1,117,0.003669389331968509,0.04464910753536286,0.5726495726495726
4,SLV,5,117,0.015794355157373093,0.09365385673030538,0.6324786324786325
4,SLV,20,117,0.09845189100575392,0.14440482218882483,0.7863247863247863
4,SLV,60,117,0.2290470788767461,0.24117348693688354,0.811965811965812
4,^GSPC,1,117,0.002213563815311771,0.017136449539394492,0.5982905982905983
4,^GSPC,5,117,0.011350766432583393,0.028616150542238355,0.6837606837606838
4,^GSPC,20,117,0.0408658866743694,0.0380870751971319,0.8034188034188035
4,^GSPC,60,117,0.08786682663387313,0.0572749575857821,0.9230769230769231
4,^VIX,1,117,-0.00646909317154668,0.07711403971551337,0.39316239316239315
4,^VIX,5,117,-0.02750853302261564,0.13944136782985508,0.39316239316239315
4,^VIX,20,117,-0.08229417206223733,0.2242453544157581,0.38461538461538464
